SF_Id,Name,Field,Before,After,Source,Timestamp,Action,Note
a01WR00000UGWUrYAP,211 E SOUTHLAKE BLVD SOUTHLAKE TX,Parcel__c,00040650251,40650251,push_smb_roe_parcels_2026-04-27.py,2026-04-27T08:27:50,OVERWRITE,source=Parcel; xlsx-Parcel#=00040650251 vs xlsx-Parcel=40650251
a01WR0000106zjcYAA,880 BLUE MOUND W RD FORT WORTH TX,Parcel__c,,7711077,push_smb_roe_parcels_2026-04-27.py,2026-04-27T08:27:50,FILL,source=Parcel
a01WR00000UGWjcYAH,2829 HERITAGE TRACE DR FORT WORTH TX,Parcel__c,,42571756,push_smb_roe_parcels_2026-04-27.py,2026-04-27T08:27:50,FILL,source=Parcel
a01WR00000UGY2PYAX,8645 N BEACH ST FORT WORTH TX,Parcel__c,,40606317,push_smb_roe_parcels_2026-04-27.py,2026-04-27T08:27:50,FILL,source=Parcel
a01WR0000106ykuYAA,1130 BLUE MOUND W RD FORT WORTH TX,Parcel__c,,041105915 Bldg 300 04323068 Bldg 400,push_smb_roe_parcels_2026-04-27.py,2026-04-27T08:27:50,FILL,source=Parcel
a01WR0000106yyzYAA,17515 MATANY RD JUSTIN TX,Parcel__c,,R87627,push_smb_roe_parcels_2026-04-27.py,2026-04-27T08:27:50,FILL,source=Parcel
a01WR0000106yzsYAA,1943 GOLDEN HEIGHTS RD FORT WORTH TX,Parcel__c,,4233212,push_smb_roe_parcels_2026-04-27.py,2026-04-27T08:27:50,FILL,source=Parcel
a01WR00000fDqRzYAK,2140 E SOUTHLAKE BLVD SOUTHLAKE TX,Parcel__c,41645111,41645138,push_smb_roe_parcels_2026-04-27.py,2026-04-27T08:27:50,OVERWRITE,source=Parcel; xlsx-Parcel#=41645111 vs xlsx-Parcel=41645138
a01WR00000UGVjDYAX,1103 KELLER PKWY KELLER TX,Parcel__c,,7874227,push_smb_roe_parcels_2026-04-27.py,2026-04-27T08:27:50,FILL,source=Parcel
a01WR00000UGVq7YAH,1161 E SOUTHLAKE BLVD SOUTHLAKE TX,Parcel__c,,42053984,push_smb_roe_parcels_2026-04-27.py,2026-04-27T08:27:50,FILL,source=Parcel
a01WR0000106yzkYAA,1927 GOLDEN HEIGHTS RD FORT WORTH TX,Parcel__c,,4233190,push_smb_roe_parcels_2026-04-27.py,2026-04-27T08:27:50,FILL,source=Parcel
a01WR00000UGWfxYAH,2617 BLUE MOUND W LN HASLET TX,Parcel__c,07734816,7734816,push_smb_roe_parcels_2026-04-27.py,2026-04-27T08:27:50,OVERWRITE,source=Parcel; xlsx-Parcel#=07734816 vs xlsx-Parcel=7734816
a01WR0000106zZ7YAI,6245 RUFE SNOW DR WATAUGA TX,Parcel__c,,05815355,push_smb_roe_parcels_2026-04-27.py,2026-04-27T08:27:50,FILL,source=Parcel
a01WR00000UGXrkYAH,750 S MAIN ST KELLER TX,Parcel__c,,40738302,push_smb_roe_parcels_2026-04-27.py,2026-04-27T08:27:50,FILL,source=Parcel
a01WR00000UGXyxYAH,8245 PRECINCT LINE RD NORTH RICHLAND HILLS TX,Parcel__c,,42298383,push_smb_roe_parcels_2026-04-27.py,2026-04-27T08:27:50,FILL,source=Parcel
a01WR00000UGY4RYAX,900 N BLUE MOUND RD SAGINAW TX,Parcel__c,,41037316,push_smb_roe_parcels_2026-04-27.py,2026-04-27T08:27:50,FILL,source=Parcel
a01WR0000106yzoYAA,1937 GOLDEN HEIGHTS RD FORT WORTH TX,Parcel__c,,4233190,push_smb_roe_parcels_2026-04-27.py,2026-04-27T08:27:50,FILL,source=Parcel
a01WR0000106zjVYAQ,875 KELLER PKWY KELLER TX,Parcel__c,,05941814,push_smb_roe_parcels_2026-04-27.py,2026-04-27T08:27:50,FILL,source=Parcel
a01WR00000UGXiIYAX,6500 DENTON HWY WATAUGA TX,Parcel__c,05752450,5752450,push_smb_roe_parcels_2026-04-27.py,2026-04-27T08:27:50,OVERWRITE,source=Parcel; xlsx-Parcel#=05752450 vs xlsx-Parcel=5752450
a01WR00000UGY33YAH,8801 DAVIS BLVD KELLER TX,Parcel__c,06039359,6039359,push_smb_roe_parcels_2026-04-27.py,2026-04-27T08:27:50,OVERWRITE,source=Parcel; xlsx-Parcel#=06039359 vs xlsx-Parcel=6039359
a01WR0000106zoMYAQ,950 S FM 156 JUSTIN TX,Parcel__c,,R256033,push_smb_roe_parcels_2026-04-27.py,2026-04-27T08:27:50,FILL,source=Parcel
a01WR00000UGXz9YAH,828 BOYD RD AZLE TX,Parcel__c,,40976858,push_smb_roe_parcels_2026-04-27.py,2026-04-27T08:27:50,FILL,source=Parcel
a01WR00000UGY0OYAX,8420 DENTON HWY WATAUGA TX,Parcel__c,07125860,7125860,push_smb_roe_parcels_2026-04-27.py,2026-04-27T08:27:50,OVERWRITE,source=Parcel; xlsx-Parcel#=07125860 vs xlsx-Parcel=7125860
a01WR0000106zU8YAI,5420 BASSWOOD BLVD FORT WORTH TX,Parcel__c,,40606392,push_smb_roe_parcels_2026-04-27.py,2026-04-27T08:27:50,FILL,source=Parcel
a01WR00000UGVhHYAX,10900 FOUNDERS WAY FORT WORTH TX,Parcel__c,,42497581,push_smb_roe_parcels_2026-04-27.py,2026-04-27T08:27:50,FILL,source=Parcel
