SF_Id,Name,Field,Before,After,Source,Timestamp,Action,Note
a01WR00000UGMV3YAP,9515 BLONDO ST OMAHA NE,FDH_Name__c,NE_OMAHA_SA09_FDH10,NE_OMAHA_AVR_2025Q4,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGMV3YAP,9515 BLONDO ST OMAHA NE,FDH_Activated_Date__c,2024-04-29,2025-10-01,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGXITYA5,450 OCEAN VIEW AVE ENCINITAS CA,FDH_Name__c,CA_ENCINITAS_SA05_FDH56,CA_ENCINITAS_SA05_FDH51,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGXITYA5,450 OCEAN VIEW AVE ENCINITAS CA,FDH_Activated_Date__c,2023-04-30,2023-04-21,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGXLgYAP,489 SAXONY PL ENCINITAS CA,Address_Type__c,SFU,Business,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGXLgYAP,489 SAXONY PL ENCINITAS CA,FDH_Name__c,CA_ENCINITAS_SA02_FDH24,CA_ENCINITAS_SA04_FDH50,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGXLgYAP,489 SAXONY PL ENCINITAS CA,Serving_Area__c,SA02,SA04,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGXLgYAP,489 SAXONY PL ENCINITAS CA,FDH_Activated_Date__c,2022-04-30,2022-11-19,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00001C893YYAR,1010 S COAST HIGHWAY 101 ENCINITAS CA,Address_Type__c,SFU,Business,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00001C893YYAR,1010 S COAST HIGHWAY 101 ENCINITAS CA,FDH_Name__c,CA_ENCINITAS_SA06_FDH15,CA_ENCINITAS_SA09_FDH82_AER,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00001C893YYAR,1010 S COAST HIGHWAY 101 ENCINITAS CA,Serving_Area__c,SA06,SA09,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00001C893YYAR,1010 S COAST HIGHWAY 101 ENCINITAS CA,FDH_Activated_Date__c,2025-12-22,2025-12-30,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGWjkYAH,2840 W SOUTHLAKE BLVD SOUTHLAKE TX,FDH_Name__c,TX_DFW_AVR_2025Q3,TX_DFW_SA01_FDH61,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGWjkYAH,2840 W SOUTHLAKE BLVD SOUTHLAKE TX,FDH_Activated_Date__c,2025-07-01,2022-12-31,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGWr7YAH,3071 W SOUTHLAKE BLVD SOUTHLAKE TX,FDH_Name__c,TX_DFW_AVR_2025Q3,TX_DFW_SA01_FDH61,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGWr7YAH,3071 W SOUTHLAKE BLVD SOUTHLAKE TX,FDH_Activated_Date__c,2025-07-01,2022-12-31,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGWw9YAH,3220 W SOUTHLAKE BLVD SOUTHLAKE TX,FDH_Name__c,TX_DFW_AVR_2025Q3,TX_DFW_SA01_FDH61,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGWw9YAH,3220 W SOUTHLAKE BLVD SOUTHLAKE TX,FDH_Activated_Date__c,2025-07-01,2022-12-31,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGWcRYAX,2419 W SOUTHLAKE BLVD SOUTHLAKE TX,FDH_Name__c,TX_DFW_AVR_2025Q3,TX_DFW_SA01_FDH61,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGWcRYAX,2419 W SOUTHLAKE BLVD SOUTHLAKE TX,FDH_Activated_Date__c,2025-07-01,2022-12-31,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGWEuYAP,165 STONEBRIDGE LN SOUTHLAKE TX,FDH_Name__c,TX_DFW_AVR_2025Q3,TX_DFW_SA01_FDH61,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGWEuYAP,165 STONEBRIDGE LN SOUTHLAKE TX,FDH_Activated_Date__c,2025-07-01,2022-12-31,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGXFAYA5,421 N MAIN ST KELLER TX,FDH_Name__c,TX_DFW_SA01_FDH14,TX_DFW_NN_2025Q4,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGXFAYA5,421 N MAIN ST KELLER TX,FDH_Activated_Date__c,2022-12-31,2025-12-12,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGXpxYAH,721 KELLER PKWY KELLER TX,FDH_Name__c,TX_DFW_SA01_FDH14,TX_DFW_NN_2025Q4,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGXpxYAH,721 KELLER PKWY KELLER TX,FDH_Activated_Date__c,2022-12-31,2025-12-12,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGXpxYAH,721 KELLER PKWY KELLER TX,Business_Building_Id__c,543012d5-15e1-4d33-aa3d-24e32282b7e2,<Null>,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGXXLYA5,5771 PARK VISTA CIR FORT WORTH TX,FDH_Name__c,TX_DFW_SA01_FDH16,TX_DFW_NN_2025Q4,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGXXLYA5,5771 PARK VISTA CIR FORT WORTH TX,FDH_Activated_Date__c,2022-12-31,2025-12-12,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGVyZYAX,12461 TIMBERLAND BLVD FORT WORTH TX,FDH_Name__c,TX_DFW_AVR_2025Q3,TX_DFW_SA01_FDH13,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGVyZYAX,12461 TIMBERLAND BLVD FORT WORTH TX,FDH_Activated_Date__c,2025-07-01,2022-12-31,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGVyIYAX,12400 TIMBERLAND BLVD FORT WORTH TX,FDH_Name__c,TX_DFW_AVR_2025Q3,TX_DFW_SA01_FDH13,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGVyIYAX,12400 TIMBERLAND BLVD FORT WORTH TX,FDH_Activated_Date__c,2025-07-01,2022-12-31,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGVyhYAH,12485 TIMBERLAND BLVD FORT WORTH TX,FDH_Name__c,TX_DFW_AVR_2025Q3,TX_DFW_SA01_FDH13,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGVyhYAH,12485 TIMBERLAND BLVD FORT WORTH TX,FDH_Activated_Date__c,2025-07-01,2022-12-31,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR0000106zKCYAY,3300 CHAMPIONSHIP PKWY FORT WORTH TX,FDH_Name__c,TX_DFW_SA03_NISD SEGMENT 2 HASLET TO ADMIN,TX_DFW_NN_2025Q4,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR0000106zKCYAY,3300 CHAMPIONSHIP PKWY FORT WORTH TX,FDH_Activated_Date__c,2023-09-13,2025-12-12,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR0000106yjLYAQ,1075 EAGLE BLVD FORT WORTH TX,Business_Building_Id__c,b7122e0b-3dc5-4389-98a1-940b96274911,<Null>,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGY1AYAX,8508 PRECINCT LINE RD COLLEYVILLE TX,FDH_Name__c,TX_DFW_AVR_2025Q3,TX_DFW_SA01_FDH10,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGY1AYAX,8508 PRECINCT LINE RD COLLEYVILLE TX,FDH_Activated_Date__c,2025-07-01,2022-12-31,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGVuHYAX,12081 KATY RD FORT WORTH TX,FDH_Name__c,TX_DFW_AVR_2025Q3,TX_DFW_SA01_FDH68,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGVuHYAX,12081 KATY RD FORT WORTH TX,FDH_Activated_Date__c,2025-07-01,2022-12-31,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGWKnYAP,1901 W SOUTHLAKE BLVD SOUTHLAKE TX,FDH_Name__c,TX_DFW_AVR_2025Q3,TX_DFW_SA01_FDH10,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGWKnYAP,1901 W SOUTHLAKE BLVD SOUTHLAKE TX,FDH_Activated_Date__c,2025-07-01,2022-12-31,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGY3aYAH,8861 DAVIS BLVD KELLER TX,FDH_Name__c,TX_DFW_AVR_2025Q3,TX_DFW_SA01_FDH10,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGY3aYAH,8861 DAVIS BLVD KELLER TX,FDH_Activated_Date__c,2025-07-01,2022-12-31,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGWM6YAP,1957 W SOUTHLAKE CIR SOUTHLAKE TX,FDH_Name__c,TX_DFW_AVR_2025Q3,TX_DFW_SA01_FDH10,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGWM6YAP,1957 W SOUTHLAKE CIR SOUTHLAKE TX,FDH_Activated_Date__c,2025-07-01,2022-12-31,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGWIoYAP,1807 KELLER PKWY KELLER TX,FDH_Name__c,TX_DFW_AVR_2025Q3,TX_DFW_SA01_FDH12,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGWIoYAP,1807 KELLER PKWY KELLER TX,FDH_Activated_Date__c,2025-07-01,2022-12-31,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGXXCYA5,5760 HEN HOUSE RD FORT WORTH TX,FDH_Name__c,TX_DFW_AVR_2025Q3,TX_DFW_SA01_FDH68,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGXXCYA5,5760 HEN HOUSE RD FORT WORTH TX,FDH_Activated_Date__c,2025-07-01,2022-12-31,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGXY3YAP,5821 EGG FARM RD FORT WORTH TX,FDH_Name__c,TX_DFW_AVR_2025Q3,TX_DFW_SA01_FDH68,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGXY3YAP,5821 EGG FARM RD FORT WORTH TX,FDH_Activated_Date__c,2025-07-01,2022-12-31,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGY12YAH,8500 PRECINCT LINE RD COLLEYVILLE TX,FDH_Name__c,TX_DFW_AVR_2025Q3,TX_DFW_SA01_FDH10,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGY12YAH,8500 PRECINCT LINE RD COLLEYVILLE TX,FDH_Activated_Date__c,2025-07-01,2022-12-31,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGWK7YAP,1850 KELLER PKWY KELLER TX,FDH_Name__c,TX_DFW_AVR_2025Q3,TX_DFW_SA01_FDH12,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGWK7YAP,1850 KELLER PKWY KELLER TX,FDH_Activated_Date__c,2025-07-01,2022-12-31,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGWJoYAP,1834 KELLER PKWY KELLER TX,FDH_Name__c,TX_DFW_AVR_2025Q3,TX_DFW_SA01_FDH12,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGWJoYAP,1834 KELLER PKWY KELLER TX,FDH_Activated_Date__c,2025-07-01,2022-12-31,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGX1dYAH,3600 GOLDEN TRIANGLE BLVD FORT WORTH TX,FDH_Name__c,TX_DFW_AVR_2025Q3,TX_DFW_SA01_FDH26,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGX1dYAH,3600 GOLDEN TRIANGLE BLVD FORT WORTH TX,FDH_Activated_Date__c,2025-07-01,2022-12-31,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGX1oYAH,3604 GOLDEN TRIANGLE BLVD FORT WORTH TX,FDH_Name__c,TX_DFW_AVR_2025Q3,TX_DFW_SA01_FDH26,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGX1oYAH,3604 GOLDEN TRIANGLE BLVD FORT WORTH TX,FDH_Activated_Date__c,2025-07-01,2022-12-31,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGWhnYAH,2717 E SOUTHLAKE BLVD SOUTHLAKE TX,FDH_Name__c,TX_DFW_AVR_2025Q3,TX_DFW_SA01_FDH05,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGWhnYAH,2717 E SOUTHLAKE BLVD SOUTHLAKE TX,FDH_Activated_Date__c,2025-07-01,2022-12-31,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGWAVYA5,151 N NOLEN DR SOUTHLAKE TX,FDH_Name__c,TX_DFW_AVR_2025Q3,TX_DFW_SA01_FDH05,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGWAVYA5,151 N NOLEN DR SOUTHLAKE TX,FDH_Activated_Date__c,2025-07-01,2022-12-31,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGWU5YAP,210 S NOLEN DR SOUTHLAKE TX,FDH_Name__c,TX_DFW_SA01_FDH03,TX_DFW_AVR_2025Q3,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGWU5YAP,210 S NOLEN DR SOUTHLAKE TX,FDH_Activated_Date__c,2022-12-31,2025-07-01,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGVsiYAH,1200 S WHITE CHAPEL BLVD SOUTHLAKE TX,FDH_Name__c,TX_DFW_SA01_FDH07,TX_DFW_AVR_2025Q3,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGVsiYAH,1200 S WHITE CHAPEL BLVD SOUTHLAKE TX,FDH_Activated_Date__c,2022-12-31,2025-07-01,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGWCQYA5,1575 E SOUTHLAKE BLVD SOUTHLAKE TX,FDH_Name__c,TX_DFW_SA01_FDH02,TX_DFW_AVR_2025Q3,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGWCQYA5,1575 E SOUTHLAKE BLVD SOUTHLAKE TX,FDH_Activated_Date__c,2022-12-31,2025-07-01,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGWCtYAP,1600 E SOUTHLAKE BLVD SOUTHLAKE TX,FDH_Name__c,TX_DFW_SA01_FDH03,TX_DFW_AVR_2025Q3,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGWCtYAP,1600 E SOUTHLAKE BLVD SOUTHLAKE TX,FDH_Activated_Date__c,2022-12-31,2025-07-01,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGWGrYAP,1710 RUFE SNOW DR KELLER TX,FDH_Name__c,TX_DFW_SA01_FDH52,TX_DFW_AVR_2025Q3,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGWGrYAP,1710 RUFE SNOW DR KELLER TX,FDH_Activated_Date__c,2022-12-31,2025-07-01,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGWHCYA5,1721 E SOUTHLAKE BLVD SOUTHLAKE TX,FDH_Name__c,TX_DFW_SA01_FDH03,TX_DFW_AVR_2025Q3,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGWHCYA5,1721 E SOUTHLAKE BLVD SOUTHLAKE TX,FDH_Activated_Date__c,2022-12-31,2025-07-01,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGWHOYA5,1730 RUFE SNOW DR KELLER TX,FDH_Name__c,TX_DFW_SA01_FDH52,TX_DFW_AVR_2025Q3,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGWHOYA5,1730 RUFE SNOW DR KELLER TX,FDH_Activated_Date__c,2022-12-31,2025-07-01,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGWHUYA5,1740 RUFE SNOW DR KELLER TX,FDH_Name__c,TX_DFW_SA01_FDH52,TX_DFW_AVR_2025Q3,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGWHUYA5,1740 RUFE SNOW DR KELLER TX,FDH_Activated_Date__c,2022-12-31,2025-07-01,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGWfDYAX,260 MIRON DR SOUTHLAKE TX,FDH_Name__c,TX_DFW_SA01_FDH02,TX_DFW_AVR_2025Q3,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGWfDYAX,260 MIRON DR SOUTHLAKE TX,FDH_Activated_Date__c,2022-12-31,2025-07-01,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGXPDYA5,510 E SOUTHLAKE BLVD SOUTHLAKE TX,FDH_Name__c,TX_DFW_SA01_FDH02,TX_DFW_AVR_2025Q3,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGXPDYA5,510 E SOUTHLAKE BLVD SOUTHLAKE TX,FDH_Activated_Date__c,2022-12-31,2025-07-01,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGXWQYA5,5710 WATAUGA RD WATAUGA TX,FDH_Name__c,TX_DFW_SA01_FDH57,TX_DFW_AVR_2025Q3,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGXWQYA5,5710 WATAUGA RD WATAUGA TX,FDH_Activated_Date__c,2022-12-31,2025-07-01,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGXWcYAP,5720 WATAUGA RD WATAUGA TX,FDH_Name__c,TX_DFW_SA01_FDH57,TX_DFW_AVR_2025Q3,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGXWcYAP,5720 WATAUGA RD WATAUGA TX,FDH_Activated_Date__c,2022-12-31,2025-07-01,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGXdaYAH,6120 WATAUGA RD WATAUGA TX,FDH_Name__c,TX_DFW_SA01_FDH57,TX_DFW_AVR_2025Q3,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGXdaYAH,6120 WATAUGA RD WATAUGA TX,FDH_Activated_Date__c,2022-12-31,2025-07-01,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGXkwYAH,6850 DENTON HWY WATAUGA TX,FDH_Name__c,TX_DFW_SA01_FDH57,TX_DFW_AVR_2025Q3,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGXkwYAH,6850 DENTON HWY WATAUGA TX,FDH_Activated_Date__c,2022-12-31,2025-07-01,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGXocYAH,711 E SOUTHLAKE BLVD SOUTHLAKE TX,FDH_Name__c,TX_DFW_SA01_FDH02,TX_DFW_AVR_2025Q3,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGXocYAH,711 E SOUTHLAKE BLVD SOUTHLAKE TX,FDH_Activated_Date__c,2022-12-31,2025-07-01,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGWYKYA5,221 E SOUTHLAKE BLVD SOUTHLAKE TX,FDH_Name__c,TX_DFW_SA01_FDH81,TX_DFW_AVR_2025Q3,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGWYKYA5,221 E SOUTHLAKE BLVD SOUTHLAKE TX,FDH_Activated_Date__c,2022-12-31,2025-07-01,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGMVnYAP,9603 BOAT CLUB RD FORT WORTH TX,FDH_Name__c,TX_DFW_SA02_FDH02,TX_DFW_AVR_2025Q3,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGMVnYAP,9603 BOAT CLUB RD FORT WORTH TX,FDH_Activated_Date__c,2022-12-31,2025-07-01,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGXWnYAP,5740 BOAT CLUB RD FORT WORTH TX,FDH_Name__c,TX_DFW_AVR_2025Q3,TX_DFW_SA04_FDH06,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGXWnYAP,5740 BOAT CLUB RD FORT WORTH TX,Serving_Area__c,SA01,SA04,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGXWnYAP,5740 BOAT CLUB RD FORT WORTH TX,FDH_Activated_Date__c,2025-07-01,2022-12-31,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGXWyYAP,5752 BOAT CLUB RD FORT WORTH TX,FDH_Name__c,TX_DFW_AVR_2025Q3,TX_DFW_SA04_FDH06,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
