SF_Id,Name,Field,Before,After,Source,Timestamp,Action,Note
a01WR00000UGXREYA5,TX_HARKER HEIGHTS_SA01_FDH11_PA01,Address_Type__c,Business,SFU,sync_vetro_to_salesforce.py,2026-05-19T09:29:18,UPDATE,kind=agreement; from Vetro sync
a01WR00000UGXbYYAX,604 W MAIN ST DECATUR TX,FDH_Name__c,TX_DECATUR_AVR_2025Q3,TX_DECATUR_SA01_FDH09,sync_vetro_to_salesforce.py,2026-05-19T09:29:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGXbYYAX,604 W MAIN ST DECATUR TX,FDH_Activated_Date__c,2025-07-01,2023-12-16,sync_vetro_to_salesforce.py,2026-05-19T09:29:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGWNRYA5,200 S HIGHWAY 287 DECATUR TX,FDH_Name__c,TX_DECATUR_AVR_2025Q3,TX_DECATUR_SA01_FDH10,sync_vetro_to_salesforce.py,2026-05-19T09:29:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGWNRYA5,200 S HIGHWAY 287 DECATUR TX,FDH_Activated_Date__c,2025-07-01,2023-12-06,sync_vetro_to_salesforce.py,2026-05-19T09:29:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGW1oYAH,1305 S FM 51 DECATUR TX,FDH_Name__c,TX_DECATUR_AVR_2025Q3,TX_DECATUR_SA01_FDH10,sync_vetro_to_salesforce.py,2026-05-19T09:29:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGW1oYAH,1305 S FM 51 DECATUR TX,FDH_Activated_Date__c,2025-07-01,2023-12-06,sync_vetro_to_salesforce.py,2026-05-19T09:29:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGWijYAH,2800 S FM 51 DECATUR TX,FDH_Name__c,TX_DECATUR_AVR_2025Q3,TX_DECATUR_SA01_FDH12,sync_vetro_to_salesforce.py,2026-05-19T09:29:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGWijYAH,2800 S FM 51 DECATUR TX,FDH_Activated_Date__c,2025-07-01,2023-12-06,sync_vetro_to_salesforce.py,2026-05-19T09:29:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGWixYAH,2802 S FM 51 DECATUR TX,FDH_Name__c,TX_DECATUR_AVR_2025Q3,TX_DECATUR_SA01_FDH12,sync_vetro_to_salesforce.py,2026-05-19T09:29:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGWixYAH,2802 S FM 51 DECATUR TX,FDH_Activated_Date__c,2025-07-01,2023-12-06,sync_vetro_to_salesforce.py,2026-05-19T09:29:18,UPDATE,kind=bus; from Vetro sync
